Time(s),V_pv_instant(V),V_mppt(V),I_pv(A),P_pv(W),P_ref(W),V_out(V),I_L(A),Duty
0.0856,18.1335,18.1335,4.61672,83.7173,85.0695,24.3139,4.61672,0.271092
0.0858,18.1138,18.1138,4.62909,83.8504,85.0695,24.3147,4.62909,0.272759
0.086,18.0517,18.0517,4.64461,83.8431,85.0695,24.3157,4.64461,0.274425
0.0862,18.1016,18.1016,4.62161,83.6584,85.0695,24.3148,4.62161,0.272759
0.0864,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.0866,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.0868,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
0.087,18.0808,18.0808,4.63297,83.7679,85.0695,24.315,4.63297,0.272759
0.0872,18.1335,18.1335,4.61672,83.7173,85.0695,24.3139,4.61672,0.271092
0.0874,18.1138,18.1138,4.62909,83.8504,85.0695,24.3147,4.62909,0.272759
0.0876,18.0517,18.0517,4.64461,83.8431,85.0695,24.3157,4.64461,0.274425
0.0878,18.1016,18.1016,4.62161,83.6584,85.0695,24.3148,4.62161,0.272759
0.088,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.0882,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.0884,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
