ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,68.63799999882758,12,1663,182344,385,14.365498,3.382219,17.25242,
1,84.30399999997462,12,1667,182352,386,14.846061,3.944935,17.50434,
1,90.50389999902109,91,1625,182344,387,16.738903,1.828115,17.33919,
1,77.80979999915871,12,1677,182332,388,16.880876,1.056236,15.80522,
1,79.75330000044778,12,1585,182340,389,12.893983,1.644831,16.90589,
1,68.70720000006258,12,1612,182348,390,14.829422,1.047639,17.22203,
1,73.32700000006298,12,1581,182348,391,19.43926,1.958036,20.47772,
1,73.64420000158134,91,1620,182348,392,14.165108,2.502569,17.33919,
1,70.4609000003984,12,1598,182348,393,19.52591,2.407277,17.7876,
1,68.48039999931643,12,1584,182348,394,15.449063,2.194029,16.89946,
1,96.76609999951324,8,1567,182348,395,19.80996,2.459429,17.66209,
1,78.80330000079994,12,1678,182344,396,12.668299,3.63193,18.99779,
1,72.55070000064734,90,1762,182352,397,17.732839,2.488964,17.33919,
1,71.84539999980188,12,1636,182344,398,13.691081,2.637006,17.70941,
1,66.55769999997574,11,1645,182328,399,15.512546,4.981199,17.33114,
1,76.25929999994696,12,1637,182352,400,18.867483,3.483636,17.66921,
1,85.34030000009807,11,1689,182360,401,13.551344,3.751658,15.81643,
1,73.92040000013367,91,1547,182348,402,18.071992,1.301555,17.33919,
1,71.81110000055924,12,1638,182340,403,15.035892,2.307391,16.39434,
1,66.90530000014405,11,1624,182340,404,16.563451,3.612213,17.55941,
1,65.8599000016693,11,1596,182332,405,13.451102,2.878638,17.10613,
1,56.92360000102781,12,1629,182348,406,19.937343,1.063411,19.41644,
1,66.7405999993207,91,1658,182372,407,14.967949,2.33725,17.33919,
1,71.31780000054277,59,1711,182348,408,15.244664,4.476775,17.33919,
1,97.60679999999411,12,1594,182368,409,15.50644,4.532312,10.4,
1,78.24450000043726,13,1682,182344,410,16.604319,2.698471,14.0,
1,73.16950000131328,12,1605,182372,411,14.018425,4.294455,17.6,
1,69.06200000048557,12,1560,182344,412,17.153604,1.848904,21.2,
1,76.26509999863629,92,1778,182336,413,13.040564,1.501725,17.33919,
1,83.09690000169212,11,1618,182368,414,19.272576,2.613566,14.0,
1,71.71060000109719,13,1556,182352,415,18.562462,4.581448,17.6,
1,72.06479999877047,12,1605,182344,416,13.810664,1.130289,17.20527,
1,72.60440000027302,12,1548,182344,417,13.442689,4.091915,20.14442,
1,85.26100000017323,91,1668,182352,418,12.123305,3.256528,17.33919,
1,67.94300000001385,12,1615,182348,419,13.530134,4.066643,17.6,
1,499.33620000047085,11,1604,182328,420,15.835006,3.19632,14.0,
1,85.25659999941126,5,610,182320,421,14.347266,2.826314,17.18598,
1,70.05910000043514,12,1593,182348,422,12.365701,4.238079,17.93496,
1,69.35060000068916,66,1762,182340,423,19.259991,4.01059,17.33919,
1,69.02910000098927,11,1695,182364,424,15.964978,4.375137,17.1667,
1,71.28320000083477,12,1663,182320,425,12.030567,3.66383,16.11208,
1,71.09339999988151,0,1656,182348,426,18.139087,2.306625,17.19687,
1,64.61789999957546,11,1655,182320,427,18.852574,1.00076,16.54656,
1,72.13959999899089,90,1776,182348,428,17.056962,2.204096,17.33919,
1,96.78159999930358,11,1613,182340,429,17.029023,2.005435,13.5667,
1,77.80069999898842,11,1594,182348,430,13.678239,3.504642,18.93599,
1,72.66129999879922,12,1663,182340,431,15.975479,1.749123,17.39866,
1,69.56889999855775,12,1699,182348,432,19.089399,4.529547,17.17613,
1,73.00039999972796,66,1766,182340,433,16.396547,3.824384,17.33919,
1,66.89619999997376,12,1696,182348,434,15.611094,4.205773,17.1667,
1,77.4913999994169,11,1568,182356,435,18.67085,4.056639,15.33599,
1,81.88569999947504,11,1588,182348,436,13.945191,1.097954,17.45485,
1,72.14079999903333,12,1682,182340,437,17.266025,2.645031,17.82884,
1,66.79559999975027,91,1748,182348,438,19.154087,4.43939,17.33919,
1,71.25429999905464,12,1646,182340,439,16.270017,2.509777,14.09066,
1,72.50160000148753,11,1674,182348,440,17.703916,3.837479,15.05599,
1,68.15610000012384,13,1647,182340,441,17.458263,4.369696,17.28054,
1,71.8962000009924,12,1700,182348,442,16.618549,3.064174,17.70011,
1,67.67009999930451,91,1621,182340,443,16.135265,4.555923,17.33919,
1,72.3431000005803,12,1595,182348,444,14.934009,4.367663,14.07194,
1,71.02530000156548,11,1664,182340,445,16.039117,1.341356,15.00422,
1,70.20890000057989,12,1677,182348,446,15.591856,2.164786,17.42569,
1,71.87040000098932,11,1641,182348,447,16.22308,4.413239,17.58576,
1,72.11589999860735,91,1636,182348,448,13.435644,2.900898,17.33919,
1,71.735900000931,12,1644,182340,449,16.660018,4.079281,17.67194,
1,69.32749999941734,11,1589,182348,450,19.527816,3.202432,18.60422,
1,67.62759999946866,12,1573,182304,451,19.372944,2.346236,17.41768,
1,97.9248000003281,12,1608,182320,452,18.114558,4.054902,17.19736,
1,80.90390000143088,81,1667,182336,453,16.410232,1.695155,17.33919,
1,65.51199999921664,11,1680,182340,454,15.089634,2.1634,14.07194,
1,70.35120000000461,1,627,182296,455,19.735029,3.57849,15.00422,
1,67.50409999949625,12,1570,182320,456,19.272303,2.184639,17.29611,
1,70.48800000120536,12,1591,182328,457,15.43152,3.269489,18.00411,
1,69.02749999972002,92,1752,182364,458,14.837825,2.825999,17.33919,
1,71.98560000142606,59,1698,182336,459,16.794456,1.113144,17.33919,
1,73.31599999997707,13,1596,182364,460,14.718489,1.000887,10.4,
1,65.43410000085714,12,1619,182336,461,15.860301,3.432003,14.0,
1,72.41330000033486,12,1566,182364,462,12.743924,1.968378,17.6,
1,73.56110000000626,13,1543,182320,463,18.431935,4.361126,21.2,
1,65.1796000001923,91,1786,182348,464,15.101866,4.256895,17.33919,
1,72.57109999954992,12,868,182364,465,14.217122,3.824433,12.00606,
1,70.3099000002112,11,1620,182348,466,16.363653,2.760396,15.70414,
1,68.03360000048997,12,1615,182340,467,17.251538,1.053563,17.30221,
1,70.65440000042145,12,1698,182348,468,13.299548,2.175294,20.55081,
1,69.50549999965006,91,1743,182340,469,17.444501,3.824941,17.33919,
1,73.04089999888674,12,1612,182340,470,17.446087,4.070468,15.60606,
1,69.75109999984852,12,1590,182324,471,12.636412,1.423556,17.97081,
1,76.09939999929338,12,1625,182340,472,18.842809,2.427351,17.70193,
1,62.21189999996568,11,1592,182364,473,16.54697,3.014011,16.95081,
1,87.82640000026731,90,1743,182328,474,17.013301,1.307787,17.33919,
1,91.26310000101512,11,1393,182364,475,18.158322,1.493609,18.42273,
1,70.33060000139812,12,1569,182320,476,17.450996,2.608568,17.87531,
1,72.62959999934537,13,1596,182344,477,15.938093,3.686775,17.41982,
1,73.8154000009672,11,1688,182340,478,14.968022,1.18415,19.93495,
1,79.7562999996444,91,1720,182348,479,19.713692,3.090708,17.33919,
1,78.55870000094001,0,1345,182340,480,17.937157,3.125179,16.43629,
1,79.75869999972929,13,1591,182348,481,18.557495,3.258465,16.86013,
1,70.01820000004955,12,1698,182340,482,12.982055,3.567626,17.22492,
1,66.57859999904758,11,1618,182348,483,13.381925,4.294617,21.32694,
1,71.49479999861796,91,1778,182340,484,17.448493,4.759235,17.33919,
1,70.92290000036883,12,1651,182348,485,17.032646,1.900652,15.87121,
1,69.72889999997278,13,1639,182348,486,16.4571,4.087089,16.95602,
1,71.30440000037197,12,1587,182348,487,17.695106,2.369187,17.8862,
1,73.04579999981797,12,1673,182348,488,17.242809,4.741076,20.0429,
1,69.33539999954519,95,1621,182356,489,17.47848,2.469206,17.33919,
1,65.80329999997048,12,1697,182340,490,19.286067,4.310497,18.22897,
1,76.09339999908116,11,1600,182356,491,18.84147,1.427366,18.66875,
1,90.243399999963,12,1624,182348,492,14.326631,4.160511,17.72788,
1,81.54470000044967,11,1643,182356,493,14.19846,1.294824,16.4429,
1,71.58589999926335,91,1801,182340,494,17.466128,4.19708,17.33919,
1,77.00990000012098,1,1639,182320,495,17.134142,2.379373,16.57807,
1,97.44209999917075,12,1638,182324,496,16.478187,1.08608,18.85691,
1,95.86269999999786,12,1624,182320,497,16.501293,4.427205,16.90296,
1,66.93040000027395,12,1596,182328,498,12.624426,2.533278,16.98237,
1,67.78249999842956,91,1721,182372,499,13.31891,2.520032,17.33919,
1,72.37110000096436,0,807,182320,500,12.104061,4.311052,16.822,
1,67.39480000032927,11,1589,182348,501,15.969946,2.743672,16.87729,
1,71.46999999895343,13,1629,182340,502,16.814358,4.400113,18.48663,
1,72.12470000013127,11,1651,182348,503,14.330086,2.070068,20.58237,
1,71.67850000041653,90,1622,182340,504,12.395954,2.065596,17.33919,
1,70.29420000071696,12,1586,182348,505,12.529695,1.166234,15.24286,
1,68.46150000092166,12,1588,182340,506,16.421844,1.73534,16.41045,
1,74.77880000078585,12,1594,182348,507,12.594062,4.666859,17.19046,
1,73.73929999994289,12,1664,182340,508,13.189871,1.379323,18.46865,
1,81.5402999996877,91,1784,182348,509,19.765424,3.667868,17.33919,
1,67.18240000009246,60,1616,182340,510,17.806032,3.252816,17.33919,
1,70.76599999891187,13,1688,182348,511,12.563118,4.367509,10.4,
1,71.63889999901585,13,1654,182340,512,15.344232,2.569871,14.0,
1,74.27000000097905,13,1662,182340,513,13.082474,1.45288,17.6,
1,68.56420000076469,13,1551,182344,514,16.177967,3.274974,21.2,
1,68.72459999976854,91,1643,182348,515,16.149484,3.452499,17.33919,
1,68.58079999983602,12,1654,182340,516,19.021148,3.016819,14.0,
1,57.6535000000149,1,664,182332,517,15.033181,2.026291,14.71086,
1,67.63359999968088,12,1647,182340,518,14.454773,3.243228,17.40186,
1,101.28520000034769,12,1557,182348,519,18.362979,2.764484,17.6,
1,104.86900000069,90,1777,182352,520,12.326099,1.752618,17.33919,
1,74.00219999908586,12,1578,182356,521,12.725218,2.333374,17.6,
1,75.47259999955713,0,1110,182364,522,17.475013,3.362859,17.24671,
1,63.80140000146639,12,1578,182320,523,17.297021,2.818381,17.45195,
1,71.91659999989497,11,1696,182348,524,12.878244,2.185024,19.43123,
1,70.16629999998258,90,1737,182340,525,16.087684,2.98866,17.33919,
1,71.53509999989183,12,1698,182348,526,13.949291,4.301206,18.9693,
1,69.34109999929206,13,1592,182340,527,15.466507,4.381825,18.61061,
1,71.04260000050999,13,1616,182348,528,14.123941,4.767758,17.50816,
1,68.32179999946675,11,1592,182340,529,12.894859,4.07673,20.36331,
1,70.48800000120536,90,1620,182348,530,12.161492,1.945283,17.33919,
1,71.04579999941052,12,1591,182340,531,18.964426,2.40042,17.36068,
1,73.29800000115938,13,1690,182348,532,19.459836,4.717668,18.87711,
1,65.51869999930204,11,1698,182340,533,18.401541,2.584422,17.40397,
1,70.95830000071146,12,1591,182348,534,18.866148,2.828417,16.76331,
1,71.79320000068401,91,1672,182340,535,13.009378,4.407833,17.33919,
1,77.50390000001062,11,1539,182340,536,18.529974,1.542262,16.54786,
1,80.69200000136334,12,1663,182324,537,18.932212,3.075852,15.87476,
1,66.91460000001825,12,1633,182348,538,17.948726,2.072704,17.27927,
1,361.0186000005342,12,1682,182340,539,13.723692,4.393251,16.07367,
1,105.31449999871256,91,1599,182372,540,16.80171,1.590822,17.33919,
1,98.52160000082222,13,1408,182340,541,14.926961,4.436143,18.14681,
1,72.09559999864723,12,1593,182348,542,15.746269,2.347412,19.47476,
1,71.71039999957429,12,1592,182340,543,14.727631,4.298577,17.27818,
1,66.3607000005868,12,1617,182348,544,15.634392,4.793414,18.36281,
1,69.0470000008645,91,1792,182340,545,14.497601,4.025921,17.33919,
1,69.18650000079651,12,1700,182348,546,14.285644,4.071355,17.74919,
1,74.42570000057458,11,1673,182348,547,12.140784,1.519284,19.03858,
1,76.83670000005804,11,1591,182348,548,14.074055,4.480368,17.32841,
1,68.30710000031104,12,1663,182340,549,14.579987,2.934102,17.94723,
1,69.52029999956721,91,1663,182348,550,12.856356,3.266713,17.33919,
1,71.17169999946782,11,1663,182340,551,12.767956,1.566409,16.33465,
1,68.91670000004524,12,1649,182348,552,18.407779,1.975641,17.29029,
1,75.58489999973972,11,1560,182356,553,12.49003,3.4073,17.35381,
1,68.85409999995318,12,1635,182364,554,13.172001,1.211267,17.13964,
1,67.30499999866879,90,1743,182320,555,18.644419,2.588731,17.33919,
1,70.45229999857838,13,1588,182348,556,18.923801,3.976126,18.56226,
1,69.46900000002643,12,1647,182340,557,13.607712,1.339245,18.93115,
1,71.85909999861906,12,810,182348,558,13.370858,2.978321,17.30706,
1,68.58800000009069,12,1646,182336,559,14.861985,4.327928,18.59686,
1,76.66510000126436,91,1719,182332,560,15.753927,3.218999,17.33919,
1,67.0217999995657,59,1603,182320,561,15.099618,4.019601,17.33919,
1,90.31700000014098,13,1594,182368,562,17.511518,3.743089,10.4,
1,88.71960000033141,13,1654,182320,563,18.172755,2.594425,14.0,
1,82.4360999995406,13,1660,182348,564,12.952687,4.271734,17.6,
1,68.43710000066494,13,1608,182328,565,14.76418,3.76705,21.2,
1,68.26829999954498,91,1754,182348,566,19.907727,3.807047,17.33919,
1,72.4277000008442,12,1591,182324,567,19.253486,1.05342,12.45398,
1,69.0496000006533,12,1559,182356,568,16.82974,1.389291,17.6,
1,68.19139999970503,13,1699,182340,569,18.980037,4.840991,17.33491,
1,74.29419999971287,12,705,182052,570,12.273229,1.533045,17.70834,
1,72.87530000030529,90,1767,182368,571,18.662088,3.747546,17.33919,
1,65.10189999971772,13,1701,182332,572,19.853262,4.026037,11.03479,
1,72.52150000022084,0,1339,182360,573,16.753521,3.156973,19.12211,
1,67.40940000054252,11,1696,182320,574,12.078939,4.135259,17.3399,
1,70.21209999948042,11,1700,182324,575,15.072014,1.426613,20.00182,
1,72.2633000004862,90,1620,182364,576,16.374678,2.479851,17.33919,
1,66.67769999876327,12,1587,182336,577,16.846864,1.066689,14.63479,
1,73.37399999960326,12,1702,182344,578,13.319809,3.159324,18.5389,
1,66.58090000019001,12,1595,182364,579,16.879259,1.328857,17.78123,
1,69.89879999855475,12,1703,182320,580,17.091023,4.364885,19.66774,
1,77.7405999997427,90,1692,182356,581,14.294269,3.085323,17.33919,
1,68.83490000109305,12,1629,182348,582,19.248954,3.811839,18.23479,
1,70.73560000026191,13,1545,182340,583,13.653779,4.865971,14.9389,
1,96.18670000054408,11,1630,182356,584,14.7366,4.29681,17.62269,
1,91.1117000014201,11,1555,182356,585,15.62014,4.15907,20.57829,
1,75.48280000082741,91,1775,182364,586,19.367381,4.610893,17.33919,
1,83.44229999966046,12,1626,182328,587,18.43682,2.291889,18.8585,
1,85.37900000010268,12,1632,182348,588,19.301037,1.613359,18.06203,
1,89.88750000025902,12,1595,182348,589,14.08156,3.585413,17.17026,
1,71.78209999983665,11,1676,182328,590,17.985449,1.201345,16.97829,
1,72.60680000035791,90,1620,182364,591,14.150913,2.476133,17.33919,
1,86.25430000029155,11,1695,182320,592,18.777972,1.007669,15.2585,
1,75.58569999855536,12,1608,182340,593,19.119965,2.338922,18.9241,
1,80.5569000003743,11,1617,182348,594,16.932588,4.743043,17.70513,
1,72.82590000068012,11,1649,182344,595,12.492788,3.181014,19.06719,
1,79.9645999995846,90,1680,182348,596,13.77774,3.80899,17.33919,
1,84.62709999912477,11,1638,182348,597,18.542547,1.984998,18.8585,
1,86.77929999976186,12,1567,182340,598,18.879157,1.709654,15.89553,
1,70.74000000102387,12,1584,182348,599,15.840578,1.52513,17.65295,
1,69.67950000034762,11,1643,182364,600,14.460134,2.496508,20.02197,
1,63.89630000012403,91,1798,182356,601,17.562135,2.2674,17.33919,
1,55.518499999379856,11,1592,182356,602,16.237243,3.605281,17.83748,
1,67.70630000028177,12,1589,182356,603,18.285883,2.174154,19.49553,
1,70.76210000013816,12,1595,182340,604,12.450796,1.948208,17.29638,
1,96.86599999986356,12,1681,182336,605,16.367576,4.510709,21.00678,
1,79.7034999995958,90,1795,182308,606,17.260359,3.429115,17.33919,
1,71.7146999995748,12,1585,182320,607,12.254179,2.992147,17.32326,
1,72.78310000037891,12,1663,182340,608,14.647214,2.389666,18.60481,
1,66.34510000003502,12,1603,182320,609,19.675104,1.65387,18.08809,
1,70.03219999933208,12,1678,182348,610,12.706942,2.220357,17.74175,
1,74.06620000074327,92,1775,182340,611,17.141587,2.078434,17.33919,
1,69.25419999970472,59,1630,182348,612,17.646567,3.780367,17.33919,
1,70.36369999877934,12,1690,182340,613,15.505553,4.338797,10.4,
1,69.97899999987567,12,1655,182348,614,14.590268,3.492775,14.0,
1,74.5638999997027,13,1556,182340,615,16.320184,1.286776,17.6,
1,66.42099999953643,12,1630,182348,616,14.777806,3.252554,21.2,
1,73.99059999988822,92,1592,182348,617,19.80846,4.134607,17.33919,
1,74.595699999918,12,1573,182340,618,15.847256,1.785882,14.0,
1,95.96799999962968,0,539,182332,619,14.1597,1.169696,17.6,
1,69.09980000091309,13,1595,182348,620,16.652646,2.696921,17.25867,
1,84.12539999881119,12,1610,182340,621,17.268342,3.12585,20.22758,
1,77.9499999989639,90,1672,182348,622,15.334273,2.408104,17.33919,
1,66.95010000112234,12,1624,182340,623,12.324978,4.931868,16.49385,
1,80.93040000130713,11,1638,182348,624,12.601578,1.101864,19.24537,
1,76.42539999869769,12,1694,182340,625,13.722423,1.544745,17.17766,
1,70.64619999982824,11,1589,182348,626,18.355463,1.606519,16.62758,
1,73.15480000033858,90,1669,182340,627,14.719601,1.052994,17.33919,
1,104.60779999993974,11,1648,182348,628,19.452553,2.284162,16.05278,
1,72.49690000026021,12,1629,182348,629,18.743027,4.847739,15.64537,
1,66.63560000015423,11,1652,182348,630,17.819616,2.042967,17.36219,
1,73.96310000149242,12,1621,182340,631,15.937164,4.130608,17.7473,
1,66.7544000007183,91,1717,182348,632,17.589169,4.310287,17.33919,
1,69.43150000006426,12,1609,182340,633,16.356594,3.63001,18.028,
1,69.81009999981325,12,1596,182356,634,14.90557,1.765625,15.05981,
1,80.6272000008903,12,999,182348,635,17.577922,1.011529,17.44327,
1,79.76000000053318,12,1698,182348,636,18.271048,1.028933,21.34731,
1,67.44740000067395,90,1777,182340,637,16.934407,3.378455,17.33919,
1,70.36250000055588,11,1625,182348,638,12.844099,3.368809,14.67789,
1,75.1377999986289,12,1286,182340,639,18.062777,3.143968,18.65981,
1,67.04820000049949,13,1637,182348,640,17.382084,3.834687,17.25425,
1,69.37210000069172,12,1663,182340,641,13.647279,4.706466,19.42018,
1,52.41120000027877,90,1689,182332,642,14.620332,3.334808,17.33919,
1,75.94719999906374,12,1591,182340,643,12.825463,4.98562,18.27789,
1,70.25579999935871,12,1700,182348,644,17.233129,2.847143,19.26282,
1,68.29889999971783,11,1701,182340,645,16.528958,1.108753,17.47867,
1,72.19929999882879,13,1587,182348,646,13.920637,4.898756,16.0529,
1,69.82830000015383,90,1619,182340,647,12.648252,1.566804,17.33919,
1,69.53170000087994,13,1590,182348,648,16.584618,4.095889,18.11938,
1,80.29239999996207,12,1680,182344,649,18.822985,4.444913,15.66282,
1,93.80510000119102,11,1596,182332,650,18.081777,2.390631,17.49628,
1,114.84209999980521,12,1703,181948,651,16.652649,4.252492,16.62256,
1,80.34670000051847,91,1780,182368,652,13.110767,1.325682,17.33919,
1,67.85739999941143,11,1623,182364,653,15.668682,2.241361,15.15512,
1,71.43809999979567,12,1441,182320,654,12.029878,3.067454,19.26282,
1,68.15180000012333,13,1595,182348,655,14.983822,4.532538,17.44773,
1,70.74269999975513,12,1694,182340,656,14.673408,3.650684,20.22256,
1,71.46660000034899,90,1782,182348,657,16.544627,2.198666,17.33919,
1,71.96019999901182,11,1596,182340,658,15.740896,2.47064,16.76834,
1,69.38570000056643,11,1589,182348,659,13.900688,1.35249,18.00594,
1,72.92079999933776,11,1596,182340,660,12.416971,1.890812,17.33375,
1,70.67670000105863,12,1675,182348,661,12.666554,1.602525,21.62605,
1,70.78120000005583,92,1625,182340,662,12.999359,2.493196,17.33919,
1,73.75970000066445,59,1684,182340,663,13.905391,1.017635,17.33919,
1,63.4531000014249,13,1688,182324,664,12.263297,4.960214,10.4,
1,70.2504000000772,13,1586,182348,665,13.961156,1.16331,14.0,
1,70.71569999970961,13,1543,182340,666,17.008078,3.206564,17.6,
1,66.91669999963779,13,1669,182352,667,15.110812,3.933327,21.2,
1,68.85590000092634,91,1799,182340,668,19.495863,2.585421,17.33919,
1,68.7763999994786,11,1587,182348,669,15.002607,3.056733,10.4695,
1,78.85809999970661,13,1614,182344,670,13.875809,1.695896,17.6,
1,82.16929999980493,13,1664,182332,671,15.109448,3.708076,17.56178,
1,70.27089999974123,11,1594,182328,672,12.11816,1.553581,17.6,
1,106.51059999872814,90,1711,182336,673,18.464865,2.328581,17.33919,
1,70.80099999984668,11,1692,182320,674,16.473247,1.221975,14.0695,
1,69.3343000002642,11,1640,182348,675,16.406188,1.110952,19.03923,
1,71.88320000022941,12,1647,182340,676,13.658067,2.791587,17.42025,
1,65.61490000058257,11,1675,182348,677,16.190498,1.501234,19.64031,
1,71.11270000132208,91,1775,182340,678,15.672294,4.121934,17.33919,
1,74.71999999870604,11,1673,182348,679,17.646299,2.476319,15.96978,
1,105.85360000004584,13,1597,182340,680,15.969157,4.196011,16.23206,
1,118.2981000001746,12,1698,182348,681,14.105409,1.560882,17.37415,
1,93.47879999950237,13,1596,182340,682,19.752058,4.492029,19.45079,
1,66.18230000094627,90,1778,182348,683,18.993503,2.908689,17.33919,
1,71.47110000005341,11,1643,182340,684,12.282817,3.971854,18.19951,
1,68.30239999908372,12,1578,182348,685,18.321263,4.860523,16.7947,
1,72.08940000055009,11,1585,182340,686,12.286244,4.251247,17.29395,
1,68.33670000014536,11,1617,182348,687,14.694385,3.666359,18.20927,
1,71.70860000042012,90,1627,182340,688,19.204482,2.006472,17.33919,
1,69.94600000143691,11,1621,182348,689,19.947426,1.151395,18.64107,
1,83.17320000060135,12,1695,182340,690,12.917725,2.922711,19.26426,
1,77.45219999924302,12,1619,182348,691,17.751607,4.705976,17.35122,
1,67.48680000055174,13,1629,182340,692,18.778172,4.882053,16.98186,
1,70.31009999991511,90,1618,182348,693,15.530869,2.625262,17.33919,
1,76.71750000008615,13,1626,182348,694,16.715601,3.767796,16.27538,
1,79.30099999975937,12,1609,182364,695,19.223049,3.368094,20.02514,
1,88.77170000050683,12,1620,182328,696,19.247744,2.662713,17.36986,
1,78.88679999996384,9,582,182344,697,18.170867,4.99227,17.04932,
1,81.7667999999685,90,1743,182332,698,12.630158,3.828976,17.33919,
1,68.58180000017455,12,1594,182320,699,19.225279,4.577964,18.29886,
1,75.69610000064131,11,1683,182348,700,18.982069,2.114989,16.42514,
1,67.62159999925643,12,1286,182320,701,15.250407,3.032387,17.32118,
1,70.24679999994987,12,1623,182348,702,19.757383,2.06225,19.79987,
1,70.26399999995192,91,1624,182340,703,17.283969,4.039117,17.33919,
1,67.08860000071581,12,1589,182348,704,13.173506,4.481375,18.84339,
1,72.27630000124918,12,1620,182340,705,16.041832,4.825184,19.23403,
1,70.24040000032983,13,1622,182348,706,19.117529,4.789756,17.34769,
1,67.1394999990298,12,1646,182340,707,13.462544,4.338596,18.57836,
1,56.6424000007828,91,1623,182332,708,18.902555,4.789113,17.33919,
1,70.66159999885713,12,1210,182340,709,17.196376,2.474128,15.51516,
1,82.96580000023823,11,1699,182364,710,16.695137,1.631528,20.11843,
1,75.00240000081249,0,683,182320,711,19.969489,3.88888,17.34946,
1,67.21899999865855,12,1617,182348,712,14.716454,4.675499,16.81851,
1,69.2484000010154,92,1671,182340,713,17.699127,2.332498,17.33919,
1,76.33290000012494,59,1670,182340,714,19.435076,2.297367,17.33919,
1,66.5036999998847,13,1564,182324,715,14.559688,1.118899,10.4,
1,69.22620000113966,13,1608,182348,716,17.607265,1.432006,14.0,
1,67.77099999999336,12,1557,182340,717,12.389378,3.624271,17.6,
1,92.4737000004825,13,1580,182348,718,19.746842,1.256705,21.2,
1,86.51180000015302,45,663,182248,719,18.078774,1.914642,17.33919,
1,67.5042000002577,12,1661,182364,720,18.889864,1.048577,11.6359,
1,69.62530000055267,13,1580,182320,721,13.553194,4.900581,15.1867,
1,54.91479999909643,11,1591,182344,722,16.603124,1.526876,17.29403,
1,73.77890000134357,13,1683,182344,723,12.037755,2.636129,17.96165,
1,65.99809999897843,91,1746,182336,724,15.475412,3.131214,17.33919,
1,76.08599999912258,0,677,182344,725,17.446383,1.615901,14.56922,
1,68.6002999991615,12,1596,182364,726,14.546902,1.211943,14.04459,
1,63.4939999999915,13,1663,182324,727,19.972031,2.695401,17.20209,
1,54.09640000107174,12,1673,182344,728,17.427881,2.141053,15.81888,
1,70.96570000067004,91,1744,182320,729,13.137743,1.774138,17.33919,
1,72.05419999991136,13,1596,182348,730,12.121523,3.753114,12.74805,
1,70.94549999965238,0,1334,182340,731,19.917516,1.366404,14.32839,
1,67.12539999898581,12,1569,182356,732,13.32192,4.206787,17.3057,
1,74.58489999953599,13,1597,182340,733,17.091112,4.791199,18.13052,
1,72.61450000078185,91,1776,182348,734,14.917697,2.712249,17.33919,
1,83.65699999922072,12,1606,182348,735,14.29122,4.217557,14.01748,
1,67.97630000073696,12,1620,182348,736,13.500131,2.519204,17.72793,
1,68.00929999917571,13,1599,182340,737,17.275184,4.653537,17.39159,
1,76.22790000095847,11,1531,182332,738,18.502637,1.33985,18.66299,
1,71.17329999891808,91,1792,182328,739,18.912636,4.165303,17.33919,
1,69.68380000034813,12,1648,182348,740,15.765875,3.215106,14.61989,
1,109.20119999900635,11,1582,182340,741,15.545706,1.221849,18.7706,
1,68.65319999997155,11,1647,182348,742,14.562255,4.652338,17.26469,
1,76.84089999929711,0,1609,182348,743,16.789106,1.392728,18.77661,
1,79.13569999982428,90,1777,182364,744,16.411527,3.473725,17.33919,
1,70.45210000069346,13,1591,182320,745,18.489909,3.326343,14.53061,
1,70.66820000000007,12,1591,182356,746,13.61075,4.879714,15.1706,
1,67.9839999993419,11,1624,182340,747,14.370119,3.901456,17.36529,
1,71.92120000036084,13,1699,182348,748,17.501804,4.693107,16.47801,
1,69.559699999445,91,1797,182340,749,18.120215,2.55082,17.33919,
1,71.83770000119694,12,1653,182348,750,12.384139,3.625351,15.53466,
1,66.98700000015378,11,1587,182328,751,12.095083,1.209612,17.99015,
1,64.31090000114636,11,1563,182376,752,12.18529,3.292522,17.3946,
1,73.04950000070676,12,1385,182376,753,18.29954,1.281008,20.07801,
1,67.00120000095922,90,1772,182332,754,14.554372,2.516718,17.33919,
1,72.00770000054035,12,1699,182328,755,19.195451,3.585344,17.10911,
1,68.20300000072166,12,1695,182340,756,15.238008,4.688035,18.36927,
1,70.8094000001438,11,1607,182348,757,17.49705,3.688986,17.30107,
1,71.96039999871573,12,1590,182348,758,17.696746,3.167312,16.47853,
1,80.39850000022852,60,1736,182344,759,15.739988,4.889966,17.33919,
1,77.22839999951248,12,1606,182332,760,16.574616,2.624791,18.237,
1,68.01330000052985,11,1586,182320,761,12.748608,1.769037,16.39933,
1,70.913899999141,13,1699,182348,762,19.866317,4.846818,17.40854,
1,94.3929000004573,12,1699,182340,763,12.023809,1.311181,15.43704,
1,83.27599999938684,91,1777,182344,764,17.431124,1.872066,17.33919,
1,66.12029999996594,59,1680,182340,765,17.309224,1.839288,17.33919,
1,70.70329999987734,13,1686,182348,766,15.174741,2.303545,10.4,
1,71.52940000014496,12,1587,182340,767,13.971869,4.100458,14.0,
1,68.56109999898763,12,1606,182348,768,14.430511,4.658621,17.6,
1,71.90010000158509,13,1650,182340,769,13.509766,4.579744,21.2,
1,68.11109999944165,91,1793,182348,770,13.227908,2.183778,17.33919,
1,90.30789999997069,12,1655,182340,771,19.869624,1.189272,14.0,
1,71.97880000057921,12,1699,182348,772,18.706356,1.654734,15.92019,
1,68.17849999970349,13,1650,182340,773,16.152766,4.8328,17.40758,
